name,url,id,rating_score,review_count,address
Căn hộ Mường Thanh - 2 phòng ngủ (MUONG THANH APARTMENT - 2BR*****),https://www.agoda.com/vi-vn/can-h-ngh-du-ng-chung-cu-cao-c-p-mu-ng-thanh-270-vo-nguyen-giap-ngu-hanh-son-a-n-ng/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=6&los=6&searchrequestid=1ef78a49-6379-45e6-bbc2-98bda077c626,34513919,8.1,104.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km"
Khách sạn KOVA Diamond Đà Nẵng (KOVA DIAMOND HOTEL DA NANG),https://www.agoda.com/vi-vn/kova-diamond-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1ef78a49-6379-45e6-bbc2-98bda077c626,32712889,7.9,623.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khu nghỉ dưỡng Purama Đà Nẵng (Purama Resort Danang),https://www.agoda.com/vi-vn/modern-villa-4-bedrooms-in-furama-resort-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=6&searchrequestid=1ef78a49-6379-45e6-bbc2-98bda077c626,22236209,9.2,250.0,"Hòa Hải, Đà Nẵng - cách trung tâm 4,7 km"
Căn Hộ Monalisa (Monalisa Apartment),https://www.agoda.com/vi-vn/monalisa-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1ef78a49-6379-45e6-bbc2-98bda077c626,8840271,8.7,376.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km"
"Biệt thự m² 3 phòng ngủ, 3 phòng tắm riêng ở An Hải Bắc (Indochine House | Near My Khe Beach | City Center)",https://www.agoda.com/vi-vn/indochine-house-3-mins-to-beach-managed-by-the-key/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=5346e7e7-5f37-4f02-b2c7-c5adf05817e7,76235942,10.0,158.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn Hoàng Sa Đà Nẵng (Hoang Sa Hotel Danang),https://www.agoda.com/vi-vn/hoang-sa-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1ef78a49-6379-45e6-bbc2-98bda077c626,462916,7.9,440.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,4 km"
Khách Sạn Dreamy Beach Boutique (Dreamy Beach Boutique Hotel),https://www.agoda.com/vi-vn/dreamy-beach-boutique-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=5346e7e7-5f37-4f02-b2c7-c5adf05817e7,5925315,6.9,129.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Biệt thự biển Đà Nẵng trong khu nghỉ dưỡng 5 sao (Da Nang Beach Villas in 5-star Resort),"https://www.agoda.com/vi-vn/resort-villa-furama-beach-3-bedroom-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1,-1&los=6&searchrequestid=5346e7e7-5f37-4f02-b2c7-c5adf05817e7",34275516,9.0,305.0,"Hòa Hải, Đà Nẵng - cách trung tâm 3,9 km"
Princess Hotel Danang,https://www.agoda.com/vi-vn/princess-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=829e81e4-67bf-4077-b131-6e160d53492e,339446,7.9,234.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,1 km"
KHÁCH SẠN VEN BIỂN PHƯỚC MỸ AN ĐÀ NẴNG (PHUOC MY AN BEACH HOTEL DANANG),https://www.agoda.com/vi-vn/phuoc-my-an-beach-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa8cf1f8-f06e-4683-82b0-b14d90dce5c3,7687704,8.0,211.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km"
Leaf Sustainable Hostel,https://www.agoda.com/vi-vn/leaf-sustainable-hostel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa8cf1f8-f06e-4683-82b0-b14d90dce5c3,60930869,9.1,311.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,9 km"
Khách sạn & Căn hộ Sea Vista Boutique by Haviland (Sea Vista Boutique Hotel & Apartment by Haviland),https://www.agoda.com/vi-vn/sea-vista-boutique-hotel_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa8cf1f8-f06e-4683-82b0-b14d90dce5c3,71954639,9.4,168.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Onestar Đà Nẵng Riverside (Onestar Danang Riverside),https://www.agoda.com/vi-vn/onestar-danang-riverside/hotel/da-n-ng-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa8cf1f8-f06e-4683-82b0-b14d90dce5c3,58348909,7.1,172.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Vitalis Riverside (Vitalis Riverside Hotel),https://www.agoda.com/vi-vn/vitalis-riverside-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=cc0e26cc-7566-4ac9-b354-59e0c474145d,4939107,7.8,618.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,5 km"
Nhà Trọ Kon-Tiki Đà Nẵng (Kon-Tiki DaNang Hostel),https://www.agoda.com/vi-vn/kon-tiki-danang-hostel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=cc0e26cc-7566-4ac9-b354-59e0c474145d,5944923,8.8,717.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,6 km"
Khách sạn & Căn hộ Mama (MAMA HOTEL & APARTMENT),https://www.agoda.com/vi-vn/mama-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=cc0e26cc-7566-4ac9-b354-59e0c474145d,51931977,8.3,192.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km"
Khách sạn Boutique Lupin Đà Nẵng (Lupin Boutique Hotel Danang),https://www.agoda.com/vi-vn/lupin-luxury-boutique-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=6572730d-e5fd-426b-ade0-e9cd24664ba2,7474063,9.0,744.0,"Xuân Hà, Đà Nẵng - cách trung tâm 0,7 km"
CiCi Villa & Apartment,https://www.agoda.com/vi-vn/cici-villa-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=6572730d-e5fd-426b-ade0-e9cd24664ba2,72584789,8.9,100.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,4 km"
"Căn hộ 300 m² 4 phòng ngủ, 5 phòng tắm riêng ở Phước Mỹ (N to M House - Near My Khe Beach- Air Conditioning)",https://www.agoda.com/vi-vn/n-to-m-house-h37848020/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=24e09493-2289-4b15-8046-25b3e9c297af,37848020,9.8,138.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 0,8 km"
"Chung cư 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (TONY ESTATES Danang Beach Luxury Apartments)",https://www.agoda.com/vi-vn/tony-livings/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=5&los=6&searchrequestid=24e09493-2289-4b15-8046-25b3e9c297af,7328215,9.4,159.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,5 km"
Da nang seaview ALC apartment,https://www.agoda.com/vi-vn/dn-sunrise-appt/hotel/all/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=24e09493-2289-4b15-8046-25b3e9c297af,66712091,7.7,198.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Khách sạn & Căn hộ Le Cap (Le Cap Hotel & Apartment ),https://www.agoda.com/vi-vn/le-cap-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=65b113e8-1334-47cf-a8d1-d592651f57b1,33907573,8.9,529.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,6 km"
Biệt Thự & Căn Hộ Moon Đà Nẵng (DaNang Moon Villa & Apartment),https://www.agoda.com/vi-vn/moon-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=65b113e8-1334-47cf-a8d1-d592651f57b1,5798038,8.9,303.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Khách sạn & Căn hộ T E U Đà Nẵng (T E U Hotel & Apartment Da Nang),https://www.agoda.com/vi-vn/t-e-u-hotel-apartment-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=65b113e8-1334-47cf-a8d1-d592651f57b1,59120463,8.7,239.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km"
Chu Hotel Danang,https://www.agoda.com/vi-vn/chu-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=65d06807-55d2-4dd7-bf78-9abb67a97438,334761,8.7,785.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,8 km"
Sen Boutique Hotel,https://www.agoda.com/vi-vn/sen-boutique-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=5a7f752b-1b65-4bd0-a48e-165db927ec3f,2195842,8.1,890.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Khách sạn Sea Garden (Sea Garden Hotel),https://www.agoda.com/vi-vn/sea-garden-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=ca10c42b-4848-4c77-90cc-7b75867fd075,926360,7.7,217.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,3 km"
Khách sạn Emerald Boutique Đà Nẵng (Emerald Boutique Hotel DaNang),https://www.agoda.com/vi-vn/emerald-hotel-and-apartments-h40018263/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=ca10c42b-4848-4c77-90cc-7b75867fd075,47646257,8.7,842.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Khách sạn Dang's Đà Nẵng (Dang's Hotel),https://www.agoda.com/vi-vn/dang-s-hotel-h14695644/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=ca10c42b-4848-4c77-90cc-7b75867fd075,49695623,8.4,443.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,8 km"
Khách sạn & Căn hộ Maris Đà Nẵng (Maris Da Nang Hotel & Apartment),https://www.agoda.com/vi-vn/maris-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=efe4702f-f379-4b9f-a594-542b6a58508c,31527082,8.2,165.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,8 km"
Khách sạn Tây Bắc Đà Nẵng (Tay Bac Hotel Da Nang),https://www.agoda.com/vi-vn/tay-bac-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=efe4702f-f379-4b9f-a594-542b6a58508c,689867,8.6,399.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn Catinal Đà Nẵng (Khách Sạn Catinal),https://www.agoda.com/vi-vn/catinal-hotel_3/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=efe4702f-f379-4b9f-a594-542b6a58508c,3555199,7.6,436.0,"Hải Châu, Đà Nẵng - Nội thành"
Mina Home Đà Nẵng,https://www.agoda.com/vi-vn/mina-home-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=3&los=6&searchrequestid=e2a23d4c-c5fe-47cd-9ec2-f145ee8d6a7e,34414892,8.3,192.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,2 km"
Khách sạn bãi biển Twilight (Twilight Beach Hotel),https://www.agoda.com/vi-vn/lan-nhi-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1592312d-f352-4e23-9cb2-703560e26d88,876521,8.0,965.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn & Căn hộ Me Q Beach (Me Q Beach Hotel & Apartment),https://www.agoda.com/vi-vn/hemera-boutique-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1592312d-f352-4e23-9cb2-703560e26d88,2276707,7.6,222.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 3,3 km"
Khách Sạn Bamboo (Bamboo Hotel),https://www.agoda.com/vi-vn/nibika-hotel_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1592312d-f352-4e23-9cb2-703560e26d88,3356226,7.9,560.0,"Hải Châu, Đà Nẵng - cách trung tâm 1,2 km"
Căn hộ & Khách sạn Sea Dragon (SEA DRAGON APARTMENT & HOTEL),https://www.agoda.com/vi-vn/sea-dragon-apartment-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=1592312d-f352-4e23-9cb2-703560e26d88,31311104,8.8,227.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,3 km"
Babylon Garden Đà Nẵng (Babylon Garden Da Nang),https://www.agoda.com/vi-vn/condotel-babylon-garden_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=664f725e-8aef-4b4e-925a-cd415e3f8c54,2627359,9.0,717.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn Tiên Sa Đà Nẵng (Tien Sa Danang Hotel),https://www.agoda.com/vi-vn/tien-sa-danang-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=664f725e-8aef-4b4e-925a-cd415e3f8c54,44884332,8.2,168.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Di lusso Boutique Riverside Đà Nẵng (Di lusso Boutique Hotel Riverside Danang),https://www.agoda.com/vi-vn/di-lusso-boutique-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=664f725e-8aef-4b4e-925a-cd415e3f8c54,1621559,8.5,439.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Carinae Đà Nẵng (Carinae Danang Hotel),https://www.agoda.com/vi-vn/park-regis-cocobay/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=602124d4-221e-4299-9fa5-4fd15deee17e,44883289,8.1,106.0,"Hòa Hải, Đà Nẵng - cách trung tâm 12,2 km"
Khách sạn Boutique Eco Green Đà Nẵng (Eco Green Boutique Hotel Da Nang),https://www.agoda.com/vi-vn/eco-green-boutique-hotel-da-nang_3/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=602124d4-221e-4299-9fa5-4fd15deee17e,2671030,9.0,558.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km"
